ItemCode,Brand,Care,co2,water,land,MainImage
T9303.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.04,1.98,2.34,T9303.001__B_1__01e360d6bd6641afade83d6f96d219f6.jpg
T9303.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.04,1.98,2.34,T9303.002__B_1__eb413f95c9d14c01a64dfafe3dcaa014.jpg
T9303.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.89,1.61,2.33,T9303.004__B_1__7d32d3de00f44bc0bc9ed95f32940999.jpg
T9303.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.05,1.98,2.34,T9303.005__B_1__c7429cd3c28248b890bbad0871446041.jpg
T9303.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.38,1.66,2.32,T9303.006__B_1__f084cbc3ca5743e4929b5c6be1e462be.jpg
T9303.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.4,1.71,2.32,T9303.007__B_1__b91bb819fd3e4b2e940f77444c34bdb1.jpg
T9303.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.59,1.59,2.33,T9303.018__B_1__1dbe75264c6d4e67909624fff6dea9dc.jpg
T9303.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.38,1.66,2.32,T9303.019__B_1__4d33525d5ed0405bbd8d87e511a4ca9d.jpg
T9303.020,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.41,1.71,2.32,T9303.020__B_1__b77a321b4e2240abafb39d48e7bb54ce.jpg
T9303.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.05,1.98,2.34,T9303.022__B_1__d9a093f22adc445ab4e7b92b8e72ca3f.jpg
T9303.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.41,1.71,2.32,T9303.023__B_1__aadc936e6dd940e280328366df6ecdf3.jpg
T9303.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.46,1.56,2.32,
T9303.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.4,1.71,2.32,T9303.029__B_1__114820f0e1e941648f09261570187573.jpg
T9303.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.59,1.59,2.33,T9303.032__B_1__bd3be8a5beaf41b09bc1c8c997d6feaa.jpg
T9303.034,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.59,1.59,2.33,T9303.034__B_1__503061c31104495b9e483618e1b447cb.jpg
T9303.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.46,1.56,2.32,T9303.036__B_1__5833185f22674e1b81577bf16971d493.jpg
T9303.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.37,1.57,2.32,
T9303.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.46,1.56,2.32,
T9303.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.46,1.56,2.32,T9303.039__B_1__1e6912d6886247c9bdbe0a713a103b36.jpg
T9303.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.38,1.66,2.32,T9303.040__B_1__ca4083520d6647449e2dc5c50bd38cbe.jpg
T9303.044,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.46,1.56,2.32,
T9303.045,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.37,1.57,2.32,
T9400.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.76,2.62,2.27,T9400.001__B_1__9ce39784412744a8801954b60f316212.jpg
T9400.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.76,2.62,2.27,T9400.002__B_1__00fa6744c51c40298515a90f14787767.jpg
T9400.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.44,1.92,2.18,T9400.004__B_1__029e191e9a2a40f585cf5376fad303d3.jpg
T9400.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.77,2.62,2.27,T9400.005__B_1__060a31c07de24e0481d2d10a97db9360.jpg
T9400.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.44,1.92,2.18,T9400.006__B_1__69c28edc5dbb44309f4fef0679393543.jpg
T9400.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.82,2.47,2.27,T9400.007__B_1__17c4c4fb02c942edb3fd01e3203e399e.jpg
T9400.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.76,2.62,2.27,T9400.008__B_1__38dc30964f3c4fb594970412948cec46.jpg
T9400.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.82,2.47,2.27,T9400.009__B_1__a49212d668f74c7eb4d636a5e1daf5d0.jpg
T9400.010,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.77,2.62,2.27,T9400.010__B_1__9c7a5e9e0b7b439b8f25c62de6922c9c.jpg
T9400.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.77,2.62,2.27,T9400.011__B_1__0b51e2914ab8487180f722155e58431d.jpg
T9400.012,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.82,2.47,2.27,T9400.012__B_1__c4822ce02df94c4ba52ea9b77ae0e27f.jpg
T9400.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.82,2.47,2.27,T9400.019__B_1__b0d6d2103e904bf391e72955830018f1.jpg
T9400.021,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.82,2.47,2.27,T9400.021__B_1__fd57917294e7468aaaa881c327f1c36f.jpg
T9400.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.77,2.62,2.27,T9400.022__B_1__ec6bfc4eabb54092874725632aeafe00.jpg
T9400.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.77,2.62,2.27,T9400.023__B_1__cb8da67adf5544d5ba107e0df2db63c5.jpg
T9400.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.76,2.62,2.27,T9400.025__B_1__55f0a81ce0cc465b9eb46b8710d858c6.jpg
T9400.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.76,2.62,2.27,T9400.029__B_1__e53bdbe9776b4e0d80ff4a84acdffdff.jpg
T9401.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,T9401.013__B_1__24363aadfbd54814adbb3af65aaba52d.jpg
T9401.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,
T9401.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,T9401.014__B_1__4c0195cac86c4f4a98d3f0ed4c99ae4b.jpg
T9401.015,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,
T9401.015,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,T9401.015__B_1__725878ffdbd040f18239ded5d366aaa8.jpg
T9401.016,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,T9401.016__B_1__30574fb2cb4d4a36b791fe2a55c44e79.jpg
T9401.017,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,T9401.017__B_1__87dee07938eb48c8954d82fb6589fc8f.jpg
T9401.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,T9401.018__B_1__a8b16f0ecaf241339f90980d4d466a1b.jpg
T9401.024,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.06,1.64,1.94,T9401.024__B_1__52356a144baf4a08bf02c1f292435f8b.jpg
T9402.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.46,4.21,2.95,T9402.001__B_1__b0c16a5aa49e4b28a1ca342e034af8c1.jpg
T9402.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.46,4.21,2.95,T9402.002__B_1__ff031259104b4318a9f4ae1cbbb09b08.jpg
T9402.003,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.31,3.36,2.86,
T9402.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.47,4.21,2.95,T9402.005__B_1__feaf0522f4584ffca65749ac53abb4ba.jpg
T9402.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.74,3.48,2.86,T9402.006__B_1__68f7b14d43f74fc0b37128795486216c.jpg
T9402.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.52,4.06,2.95,
T9402.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.46,4.21,2.95,T9402.008__B_1__360d31d5b5934d6fa84892d2a8cfb407.jpg
T9402.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.52,4.06,2.95,T9402.009__B_1__703210c1981c43349c43bcd9b483e1da.jpg
T9402.010,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.47,4.21,2.95,T9402.010__B_1__3209bf398d8d489fb6c834485487d4d8.jpg
T9402.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.47,4.21,2.95,T9402.011__B_1__a41c17481f8249598a4ce35090d3b4bb.jpg
T9402.012,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.52,4.06,2.95,T9402.012__B_1__5753388a92fc44a7b9067d4ba6e76c81.jpg
T9402.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.21,3.91,2.95,
T9402.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.31,3.36,2.86,T9402.018__B_1__f7649e5774b5420da74a77edda5024d4.jpg
T9402.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.52,4.06,2.95,
T9402.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.52,4.06,2.95,T9402.023__B_1__0869ce31f64f4307986626963e8a29cc.jpg
T9402.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.52,4.06,2.95,
T9403.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.76,0.8,0.29,T9403.001__B_1__47a3e3c718ab4e978b254e0cc90c034b.jpg
T9403.002,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.76,0.8,0.29,T9403.002__B_1__2d7742300ccd42248a91f56233d308d6.jpg
T9403.023,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.77,0.8,0.29,T9403.023__B_1__53daea8616334c72803e53190f452bcd.jpg
T9403.027,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.82,0.65,0.29,T9403.027__B_1__37ec940fb67946848ee48f2dd729561f.jpg
T9404.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.21,2.33,2.85,T9404.001__B_1__2661179f3a7a4fa28b02773962219af3.jpg
T9404.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.21,2.33,2.85,T9404.002__B_1__b9f59c3fbf0a4bc8ab456d06344bd87a.jpg
T9404.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.81,1.95,2.85,T9404.004__B_1__2a5dadd44a2b4615953c9535961ace9e.jpg
T9404.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.22,2.33,2.85,T9404.005__B_1__6eb72be46a8e4e2ca8c284f1f0b98338.jpg
T9404.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.62,1.95,2.83,T9404.006__B_1__159432bf59694ccab8c04cc10ecafe99.jpg
T9404.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.64,2,2.83,T9404.007__B_1__065e97b87ab04e78a6316d44f602ad17.jpg
T9404.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.45,1.92,2.84,T9404.018__B_1__e98c2b65eb8644f98786484e39302a9b.jpg
T9404.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.62,1.95,2.83,T9404.019__B_1__3b086ec74979405fb3454376ea313f35.jpg
T9404.020,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.65,2,2.83,T9404.020__B_1__ddabd3e749b84f9d8c3ad4c9b8384b6e.jpg
T9404.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.22,2.33,2.85,T9404.022__B_1__6a9dbd426ffa4c069077fd9fc8e556f4.jpg
T9404.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.65,2,2.83,T9404.023__B_1__66e37e7c05b847bc919d453a4332d3ca.jpg
T9404.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.7,1.85,2.83,
T9404.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.64,2,2.83,T9404.029__B_1__1ae3e98b13474d00bbc3069d8a80d694.jpg
T9404.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.45,1.92,2.84,T9404.032__B_1__301c83d7fd8d4f998abf940e7329d6e7.jpg
T9404.034,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.45,1.92,2.84,T9404.034__B_1__35df2b4388874e5e8307a5d6c47205d0.jpg
T9404.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.7,1.85,2.83,T9404.036__B_1__abf0dec0bbc142d7891c91baa79909f1.jpg
T9404.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.61,1.86,2.83,
T9404.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.7,1.85,2.83,
T9404.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.7,1.85,2.83,T9404.039__B_1__9c29e39818314cf0951fe70b4acf44d3.jpg
T9404.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.62,1.95,2.83,T9404.040__B_1__c5fd423492c74af28a842ac386b36b84.jpg
T9404.044,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.7,1.85,2.83,
T9404.045,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.61,1.86,2.83,
T9405.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.61,2.62,3.46,
T9405.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.61,2.62,3.46,
T9405.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.58,2.48,3.46,
T9405.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.58,2.48,3.46,
T9405.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.67,2.47,3.46,
T9405.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.67,2.47,3.46,
T9405.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.62,2.52,3.46,
T9405.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.67,2.47,3.46,
T9405.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.61,2.62,3.46,
T9405.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.61,2.16,3.45,
T9405.034,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.61,2.16,3.45,
T9405.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.58,2.48,3.46,
T9405.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.58,2.48,3.46,
T9405.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.67,2.47,3.46,
T9405.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.58,2.48,3.46,
T9405.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.58,2.48,3.46,
T9500.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.37,2.99,1.34,T9500.001__B_1__9a1556f479244e44a18f78446e539425.jpg
T9500.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.37,2.99,1.34,T9500.002__B_1__d1918bbe9c0542c89f4a9e3c1b9c250b.jpg
T9500.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.43,2.84,1.34,T9500.009__B_1__4b01de870d68422681355b4439cd79cc.jpg
T9500.010,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.38,2.99,1.34,T9500.010__B_1__8828c382530f410d9d4259f747541d9a.jpg
T9500.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.38,2.99,1.34,T9500.011__B_1__0ed2594cabad4a169f1b515fd7d1dec2.jpg
T9500.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",13.32,2.38,2.03,T9500.013__B_1__48f45594f0ac4f14a1713c2a26f10e10.jpg
T9500.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",13.32,2.36,2.03,T9500.014__B_1__31bb33034ec54477823c5bdb11a9fd78.jpg
T9500.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",13.26,2.23,2.03,T9500.018__B_1__bab8a9d642534e3db1a8799660281267.jpg
T9600.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",15.15,3.28,2.95,T9600.001__B_1__a4eacd3616074582b597ca9341ba7e23.jpg
T9600.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",15.15,3.28,2.95,T9600.002__B_1__f3367c4024cb4ff299d94e215120d755.jpg
T9600.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.8,2.98,2.9,
T9600.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.74,2.9,2.8,
T9600.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",15.21,3.13,2.95,
T9600.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.33,2.23,2.84,T9600.013__B_1__7aab56754a1747c3bd269e6a9bbfee51.jpg
T9600.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.33,2.23,2.84,T9600.014__B_1__7b248dad7d944c3283de906b0b73ed02.jpg
T9600.015,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.33,2.23,2.84,T9600.015__B_1__6afe1a9e887e4be785e9681b63ed0148.jpg
T9600.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.33,2.23,2.84,T9600.018__B_1__b1a3c258c6ef4950b24c4df114d251a2.jpg
T9600.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",14.87,3.11,2.95,
T9600.024,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.33,2.23,2.84,T9600.024__B_1__7cf859f474154fcd8668a1e346b275cb.jpg
T9603.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.59,0.8,0.28,T9603.001__B_1__eefba2f2960041f3bb43a41b071d8b52.jpg
T9603.002,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.59,0.8,0.28,T9603.002__B_1__e030986644f34d5b87ee24bd1f115210.jpg
T9603.023,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.6,0.8,0.28,T9603.023__B_1__3226296f71ce4aae94b19c77b3df03b6.jpg
T9603.027,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.65,0.65,0.28,T9603.027__B_1__8c9a9cadaa024b05aad2929a7b3b8dd8.jpg
T9701.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",6.34,0.18,0.14,T9701.001__B_1__06cec9442e834f2a99062996bb71b337.jpg
T9701.002,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",6.32,0.17,0.14,T9701.002__B_1__07ae4d8ec94b4ee6826bd9ef90471fca.jpg
T9701.023,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",6.3,0.14,0.13,T9701.023__B_1__9a7b05fbd6d5428087f2f2f32d0d4348.jpg
T9701.028,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",,,,
T9701.030,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",6.28,0.12,0.13,T9701.030__B_1__6d0980ab235644ba99ae31afb53ff225.jpg
T9701.035,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",6.28,0.12,0.13,T9701.035__B_1__59d5316a45a545d3bdb702ef51e71e9a.jpg
T9800.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",12.52,1.04,0.43,T9800.001__B_1__329ce9cbe224489f81497aecfeef3c64.jpg
T9800.026,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.94,0.44,0.27,T9800.026__B_1__062bc63b173f44c99d5c412222f48942.jpg
V4040402,66d594d1ff025cb3bad44c84,,3.11,,,V4040402__B_1__af470a64663642aa980ee30eca94dce1.jpg
V4040419,66d594d1ff025cb3bad44c84,,3.11,,,V4040419__B_1__02e8c580b51e44dcb4badb496cfa7f85.jpg
V422103,66d594d1ff025cb3bad44c84,,5.42,,,V422103__B_1__6f47bc566ca14bd99e192407d27a6030.jpg
V422105,66d594d1ff025cb3bad44c84,,5.42,,,V422105__B_1__13d89268eb7841f8997c038354c769aa.jpg
V422113,66d594d1ff025cb3bad44c84,,3.76,,,V422113__B_1__2a02b7c9de554fa0a2ebf65941523612.jpg
V422115,66d594d1ff025cb3bad44c84,,3.76,,,V422115__B_1__d87a0d23bd9d4bb2b8984a5eb10c197f.jpg
V453031,66d594d1ff025cb3bad44c84,,0.82,,,V453031__B_1__ea7eb1cc2fd4471c83379554fc3e0b71.jpg
V453035,66d594d1ff025cb3bad44c84,,0.82,,,V453035__B_1__039ecd2413f64c158fc9a05d88ee3e48.jpg
V453037,66d594d1ff025cb3bad44c84,,0.82,,,V453037__B_1__9c1361a831164a4ca81f1e7eb7be53d0.jpg
V453039,66d594d1ff025cb3bad44c84,,0.82,,,V453039__B_1__d7ae03b5af5a4928886d9eabfe9a5ab9.jpg
V453101,66d594d1ff025cb3bad44c84,,0.52,,,V453101__B_1__110fb40f38a24727820e287ba5285624.jpg
V453105,66d594d1ff025cb3bad44c84,,0.52,,,V453105__B_1__993648a4cfc149c4ad7f32526d913078.jpg
V453107,66d594d1ff025cb3bad44c84,,0.52,,,V453107__B_1__0842a5915fea444895bf0022634d388a.jpg
V453109,66d594d1ff025cb3bad44c84,,0.52,,,V453109__B_1__aae82fa79eee41ac8ab8ad2e93fa6a0c.jpg
V453111,66d594d1ff025cb3bad44c84,,0.43,,,V453111__B_1__f6a6923bfc454598a02e7aed5f49ae36.jpg
V453115,66d594d1ff025cb3bad44c84,,0.43,,,V453115__B_1__bbe8fe90d18c410494b9e32c9d39c768.jpg
V453117,66d594d1ff025cb3bad44c84,,0.43,,,V453117__B_1__b64041e521394a959a11f0366d4a3377.jpg
V453119,66d594d1ff025cb3bad44c84,,0.43,,,V453119__B_1__c68b5f644dc0466da00a8cd4e847a0ae.jpg
V459103,66d594d1ff025cb3bad44c84,,9.33,,,V459103__B_1__5e35719808cb4136b627abb8754ec1f1.jpg
V459105,66d594d1ff025cb3bad44c84,,9.33,,,V459105__B_1__351cc0015b5244729b37f772ffeb0cee.jpg
V459113,66d594d1ff025cb3bad44c84,,12.68,,,V459113__B_1__15881e23f8004524af7839495e3b0646.jpg
V459115,66d594d1ff025cb3bad44c84,,12.68,,,V459115__B_1__2ee6a58f5e834dc0abcec0e8018afa31.jpg
V762011,66d594d1ff025cb3bad44c84,,3.48,,,V762011__B_1__ef03b986939d4e94b31d713de1b982a7.jpg
V762013,66d594d1ff025cb3bad44c84,,3.48,,,V762013__B_1__27c5caa4a71348668312911caea72bcc.jpg
V762015,66d594d1ff025cb3bad44c84,,3.48,,,V762015__B_1__f89d1009a3d3429580238a1c120a8084.jpg
V762017,66d594d1ff025cb3bad44c84,,3.48,,,V762017__B_1__d16d4efc4855465fbc6c34f8e7659d8e.jpg
V762021,66d594d1ff025cb3bad44c84,,4.26,,,V762021__B_1__7858c3f6f3644586a93151c2ceeb92df.jpg
V762023,66d594d1ff025cb3bad44c84,,4.26,,,V762023__B_1__8edbb6e9d46c43dfbe0283cf95fa77f6.jpg
V762027,66d594d1ff025cb3bad44c84,,4.26,,,V762027__B_1__f304f41f00284640995351c25d3b127b.jpg
